Date,Open,High,Low,Close,Volume,Adj Close
25-11-2008,268.68,286.66,267.32,282.05,10771200,282.05
26-11-2008,280.28,295.46,276.20,292.09,6356600,292.09
28-11-2008,290.58,296.45,288.28,292.96,2565500,292.96
01-12-2008,286.68,287.38,265.98,265.99,5711200,265.99
02-12-2008,269.73,277.78,262.58,275.11,5839700,275.11
03-12-2008,269.85,281.36,265.34,279.43,5904800,279.43
04-12-2008,276.53,283.49,268.77,274.34,4886600,274.34
05-12-2008,271.02,284.24,264.02,283.99,6521200,283.99
08-12-2008,289.99,309.44,282.00,302.11,8144300,302.11
09-12-2008,297.69,318.00,297.01,305.97,6889900,305.97
10-12-2008,309.24,314.90,304.51,308.82,5237000,308.82
11-12-2008,304.17,312.88,297.80,300.22,6179200,300.22
12-12-2008,295.71,316.47,294.00,315.76,5722100,315.76
15-12-2008,314.01,318.49,305.11,310.67,6737900,310.67
16-12-2008,314.52,329.50,311.27,325.28,7059600,325.28
17-12-2008,318.64,322.13,312.42,315.24,5789700,315.24
18-12-2008,316.70,320.35,309.11,310.28,4763500,310.28
19-12-2008,310.99,317.79,309.00,310.17,5612600,310.17
22-12-2008,308.56,309.50,290.63,297.11,3917600,297.11
23-12-2008,300.43,303.31,296.67,298.02,3777700,298.02
24-12-2008,301.48,306.34,298.38,302.95,1921500,302.95
26-12-2008,304.07,305.26,298.31,300.36,1959100,300.36
29-12-2008,300.22,301.38,291.58,297.42,3701900,297.42
30-12-2008,300.80,306.81,298.71,303.11,3843500,303.11
31-12-2008,304.20,311.00,302.61,307.65,2886800,307.65
02-01-2009,308.60,321.82,305.50,321.32,3610500,321.32
05-01-2009,321.00,331.24,315.00,328.05,4889000,328.05
06-01-2009,332.98,340.80,326.39,334.06,6425200,334.06
07-01-2009,328.32,330.91,318.75,322.01,4494500,322.01
08-01-2009,318.28,325.19,317.34,325.19,3600700,325.19
09-01-2009,327.50,327.50,313.40,315.07,4340500,315.07
12-01-2009,316.31,318.95,310.23,312.69,3304300,312.69
13-01-2009,311.77,320.60,310.39,314.32,4432500,314.32
14-01-2009,310.00,313.80,297.75,300.97,5467900,300.97
15-01-2009,297.57,303.58,286.79,298.99,5934500,298.99
16-01-2009,305.02,308.25,295.70,299.67,5224400,299.67
20-01-2009,299.14,299.50,282.75,282.75,5048200,282.75
21-01-2009,288.35,303.50,288.35,303.08,4924500,303.08
22-01-2009,298.04,309.35,295.15,306.50,8267000,306.50
23-01-2009,309.27,331.96,304.22,324.70,10732800,324.70
26-01-2009,324.85,328.00,320.56,323.87,4610700,323.87
27-01-2009,326.45,333.87,324.27,331.48,4927300,331.48
28-01-2009,337.98,352.33,336.31,348.67,7691400,348.67
29-01-2009,344.54,345.05,340.11,343.32,7283800,343.32
30-01-2009,344.69,348.80,336.00,338.53,4672000,338.53
02-02-2009,334.29,345.00,332.00,340.57,5206900,340.57
03-02-2009,342.57,343.00,333.83,340.45,6556500,340.45
04-02-2009,340.07,354.44,339.17,343.00,6817400,343.00
05-02-2009,340.91,355.38,337.00,353.72,7264400,353.72
06-02-2009,356.46,373.81,355.44,371.28,7038100,371.28
09-02-2009,371.28,381.00,367.30,378.77,4977300,378.77
10-02-2009,375.98,377.50,357.89,358.51,7103700,358.51
11-02-2009,358.95,365.00,353.00,358.04,5231600,358.04
12-02-2009,353.16,363.62,351.48,363.05,5550300,363.05
13-02-2009,362.19,362.99,355.23,357.68,4146700,357.68
17-02-2009,346.51,347.09,339.69,342.66,5680400,342.66
18-02-2009,347.24,353.38,340.52,353.11,6024500,353.11
19-02-2009,357.47,359.80,341.41,342.64,4988700,342.64
20-02-2009,338.05,348.92,335.00,346.45,6217100,346.45
23-02-2009,347.00,349.80,329.55,330.06,5221100,330.06
24-02-2009,331.02,349.62,330.89,345.45,6095900,345.45
25-02-2009,342.15,352.30,338.92,341.64,6439100,341.64
26-02-2009,345.96,352.49,337.16,337.18,5605600,337.18
27-02-2009,332.95,343.82,331.11,337.99,5420000,337.99
02-03-2009,333.33,340.70,326.00,327.16,5788500,327.16
03-03-2009,330.07,333.69,322.35,325.48,6524800,325.48
04-03-2009,323.16,329.00,315.38,318.92,7818400,318.92
05-03-2009,316.48,319.08,302.64,305.64,6529900,305.64
06-03-2009,307.22,310.19,294.25,308.57,7234200,308.57
09-03-2009,299.98,306.57,289.45,290.89,6471300,290.89
10-03-2009,298.25,310.50,294.25,308.17,6730200,308.17
11-03-2009,310.10,320.00,305.71,317.91,5923600,317.91
12-03-2009,317.54,325.00,313.65,323.53,5024100,323.53
13-03-2009,326.10,327.46,319.03,324.42,3906400,324.42
16-03-2009,325.99,329.73,318.59,319.69,4946800,319.69
17-03-2009,320.18,335.34,319.09,335.34,4712500,335.34
18-03-2009,334.81,340.00,328.05,333.10,5012200,333.10
19-03-2009,331.68,336.00,327.38,329.94,4111200,329.94
20-03-2009,330.30,332.99,326.34,330.16,4737900,330.16
23-03-2009,333.56,349.45,333.03,348.60,4271500,348.60
24-03-2009,346.50,353.84,344.00,347.17,3820000,347.17
25-03-2009,350.40,351.34,336.25,344.07,4336300,344.07
26-03-2009,353.13,359.16,348.50,353.29,6003300,353.29
27-03-2009,350.00,352.00,345.47,347.70,3322800,347.70
30-03-2009,342.55,343.81,336.05,342.69,3094100,342.69
31-03-2009,348.93,353.51,346.18,348.06,3655300,348.06
01-04-2009,343.78,355.24,340.61,354.09,3301200,354.09
02-04-2009,363.31,369.76,360.32,362.50,4488000,362.50
03-04-2009,364.50,371.72,358.00,369.78,3789800,369.78
06-04-2009,367.00,369.82,361.40,368.24,3280300,368.24
07-04-2009,362.60,363.75,355.31,358.65,3680100,358.65
08-04-2009,363.50,365.00,356.21,362.00,2765200,362.00
09-04-2009,369.50,374.35,366.25,372.50,3382600,372.50
13-04-2009,371.33,379.10,370.30,378.11,3050100,378.11
14-04-2009,376.94,376.99,365.60,368.91,3428600,368.91
15-04-2009,367.10,381.06,364.16,379.50,4930700,379.50
16-04-2009,381.50,392.90,381.02,388.74,10185100,388.74
17-04-2009,386.02,399.82,384.81,392.24,10730800,392.24
20-04-2009,386.15,390.65,375.89,379.30,4428900,379.30
21-04-2009,376.17,384.30,376.10,381.47,3695400,381.47
22-04-2009,381.75,390.00,379.01,383.86,3501800,383.86
23-04-2009,387.51,389.75,381.11,384.69,2609000,384.69
24-04-2009,386.05,393.18,380.50,389.49,3385400,389.49
27-04-2009,384.34,389.49,382.75,385.95,2290600,385.95
28-04-2009,383.75,389.05,381.54,383.71,2943600,383.71
29-04-2009,385.97,394.97,385.83,391.47,3610000,391.47
30-04-2009,395.76,403.75,394.80,395.97,4355700,395.97
01-05-2009,395.03,397.59,391.55,393.69,2427700,393.69
04-05-2009,398.17,402.40,394.79,401.98,3203000,401.98
05-05-2009,399.98,405.00,397.25,402.99,2400800,402.99
06-05-2009,406.79,408.28,401.00,403.47,2632900,403.47
07-05-2009,404.10,404.99,392.50,396.61,2999800,396.61
08-05-2009,402.85,410.13,395.00,407.33,3865100,407.33
11-05-2009,402.80,412.00,401.20,407.98,2559300,407.98
12-05-2009,410.01,410.99,395.11,399.01,3790800,399.01
13-05-2009,394.09,396.39,388.35,389.54,2842800,389.54
14-05-2009,388.80,392.21,384.69,387.50,2937000,387.50
15-05-2009,391.10,394.11,389.09,390.00,3008700,390.00
18-05-2009,394.73,397.31,385.40,396.84,3351700,396.84
19-05-2009,396.10,401.64,393.00,398.88,2837500,398.88
20-05-2009,402.09,405.67,395.00,397.18,2284000,397.18
21-05-2009,396.30,402.84,393.84,396.50,2719800,396.50
22-05-2009,396.66,398.65,392.00,393.50,1718600,393.50
26-05-2009,391.95,405.00,390.00,404.36,3104500,404.36
27-05-2009,405.64,411.86,404.81,405.56,3034300,405.56
28-05-2009,408.68,411.62,404.61,410.40,2668800,410.40
29-05-2009,412.11,417.23,410.70,417.23,2648200,417.23
01-06-2009,418.73,429.60,418.53,426.56,3322400,426.56
02-06-2009,426.25,429.96,423.40,428.40,2623600,428.40
03-06-2009,426.00,432.46,424.00,431.65,3532800,431.65
04-06-2009,435.30,441.24,434.50,440.28,3638100,440.28
05-06-2009,445.07,447.34,439.46,444.32,3680800,444.32
08-06-2009,439.50,440.92,434.12,438.77,3098700,438.77
09-06-2009,438.58,440.50,431.76,435.62,3254900,435.62
10-06-2009,436.23,437.89,426.67,432.60,3358900,432.60
11-06-2009,431.77,433.73,428.37,429.00,2865200,429.00
12-06-2009,426.86,427.70,421.21,424.84,2918400,424.84
15-06-2009,421.50,421.50,414.00,416.77,3736900,416.77
16-06-2009,419.31,421.09,415.42,416.00,3049700,416.00
17-06-2009,416.19,419.72,411.56,415.16,3490100,415.16
18-06-2009,415.68,418.69,413.00,414.06,3085200,414.06
19-06-2009,418.21,420.46,414.58,420.09,4259100,420.09
22-06-2009,416.95,417.49,401.89,407.35,4124400,407.35
23-06-2009,406.65,408.99,402.55,405.68,2899600,405.68
24-06-2009,408.74,412.23,406.56,409.29,2457800,409.29
25-06-2009,407.00,415.90,406.51,415.77,3044500,415.77
26-06-2009,413.68,428.23,413.11,425.32,3256700,425.32
29-06-2009,426.00,427.80,422.24,424.14,2169300,424.14
30-06-2009,424.00,427.21,418.22,421.59,2593900,421.59
01-07-2009,424.20,426.40,418.15,418.99,2310800,418.99
02-07-2009,415.41,415.41,406.81,408.49,2517600,408.49
06-07-2009,406.50,410.64,401.66,409.61,2262600,409.61
07-07-2009,408.24,409.19,395.98,396.63,3259300,396.63
08-07-2009,400.00,406.00,398.06,402.49,3441200,402.49
09-07-2009,406.12,414.45,405.80,410.39,3275600,410.39
10-07-2009,409.58,417.37,408.70,414.40,2926600,414.40
13-07-2009,416.17,424.52,415.18,424.30,4045700,424.30
14-07-2009,423.71,426.73,420.87,424.69,2895800,424.69
15-07-2009,429.66,438.68,428.49,438.17,3777000,438.17
16-07-2009,436.68,445.75,434.10,442.60,6554500,442.60
